Region,Province,Type_of_consumer,Year, User , KWh 
ภาคกลาง,จันทบุรี,บ้านอยู่อาศัย,2559," 98,285 "," 82,230,149 "
ภาคกลาง,จันทบุรี,บ้านอยู่อาศัย,2560," 98,086 "," 81,550,401 "
ภาคกลาง,จันทบุรี,บ้านอยู่อาศัย,2561," 99,574 "," 78,924,321 "
ภาคกลาง,จันทบุรี,บ้านอยู่อาศัย,2562," 98,719 "," 81,157,388 "
ภาคกลาง,จันทบุรี,บ้านอยู่อาศัย,2563," 97,315 "," 87,516,870 "
ภาคกลาง,จันทบุรี,บ้านอยู่อาศัย,2564," 93,455 "," 75,808,815 "
ภาคกลาง,จันทบุรี,บ้านอยู่อาศัย,2565," 95,911 "," 72,740,380 "
ภาคกลาง,จันทบุรี,สถานีอัดประจุไฟฟ้า,2556, - , - 
ภาคกลาง,จันทบุรี,สถานีอัดประจุไฟฟ้า,2557, - , - 
ภาคกลาง,จันทบุรี,สถานีอัดประจุไฟฟ้า,2558, - , - 
ภาคกลาง,จันทบุรี,สถานีอัดประจุไฟฟ้า,2559, - , - 
ภาคกลาง,จันทบุรี,สถานีอัดประจุไฟฟ้า,2560, - , - 
ภาคกลาง,จันทบุรี,สถานีอัดประจุไฟฟ้า,2561, - , - 
ภาคกลาง,จันทบุรี,สถานีอัดประจุไฟฟ้า,2562, - , - 
ภาคกลาง,จันทบุรี,สถานีอัดประจุไฟฟ้า,2563, - , - 
ภาคกลาง,จันทบุรี,สถานีอัดประจุไฟฟ้า,2564, - , - 
ภาคกลาง,จันทบุรี,สถานีอัดประจุไฟฟ้า,2565, - , - 
ภาคกลาง,จันทบุรี,สูบน้ำเพื่อการเกษตร,2556, 48 ," 3,348,770 "
ภาคกลาง,จันทบุรี,สูบน้ำเพื่อการเกษตร,2557, 38 ," 3,666,193 "
ภาคกลาง,จันทบุรี,สูบน้ำเพื่อการเกษตร,2558, 38 ," 3,765,580 "
ภาคกลาง,จันทบุรี,สูบน้ำเพื่อการเกษตร,2559, 47 ," 5,548,621 "
ภาคกลาง,จันทบุรี,สูบน้ำเพื่อการเกษตร,2560, 56 ," 3,013,130 "
ภาคกลาง,จันทบุรี,สูบน้ำเพื่อการเกษตร,2561, 66 ," 2,125,566 "
ภาคกลาง,จันทบุรี,สูบน้ำเพื่อการเกษตร,2562, 73 ," 4,558,148 "
ภาคกลาง,จันทบุรี,สูบน้ำเพื่อการเกษตร,2563, 74 ," 6,067,677 "
ภาคกลาง,จันทบุรี,สูบน้ำเพื่อการเกษตร,2564, 52 ," 3,399,161 "
ภาคกลาง,จันทบุรี,สูบน้ำเพื่อการเกษตร,2565, 45 ," 2,468,943 "
ภาคกลาง,จันทบุรี,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2556, 6 ," 178,467 "
ภาคกลาง,จันทบุรี,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2557, 5 ," 205,992 "
ภาคกลาง,จันทบุรี,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2558, 8 ," 211,272 "
ภาคกลาง,จันทบุรี,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2559, 8 ," 239,591 "
ภาคกลาง,จันทบุรี,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2560, 9 ," 248,796 "
ภาคกลาง,จันทบุรี,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2561, 9 ," 308,826 "
ภาคกลาง,จันทบุรี,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2562, 8 ," 332,658 "
ภาคกลาง,จันทบุรี,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2563, 7 ," 286,516 "
ภาคกลาง,จันทบุรี,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2564, 10 ," 248,914 "
ภาคกลาง,จันทบุรี,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2565, 13 ," 295,147 "
ภาคกลาง,จันทบุรี,ไฟชั่วคราว,2556," 1,236 "," 6,525,373 "
ภาคกลาง,จันทบุรี,ไฟชั่วคราว,2557," 1,384 "," 6,956,098 "
ภาคกลาง,จันทบุรี,ไฟชั่วคราว,2558," 1,441 "," 7,073,398 "
ภาคกลาง,จันทบุรี,ไฟชั่วคราว,2559," 1,652 "," 7,066,379 "
ภาคกลาง,จันทบุรี,ไฟชั่วคราว,2560," 1,928 "," 6,576,611 "
ภาคกลาง,จันทบุรี,ไฟชั่วคราว,2561," 2,166 "," 6,977,789 "
ภาคกลาง,จันทบุรี,ไฟชั่วคราว,2562," 2,465 "," 7,384,052 "
ภาคกลาง,จันทบุรี,ไฟชั่วคราว,2563," 2,647 "," 8,382,113 "
ภาคกลาง,จันทบุรี,ไฟชั่วคราว,2564," 2,861 "," 9,142,445 "
ภาคกลาง,จันทบุรี,ไฟชั่วคราว,2565," 3,055 "," 9,270,505 "
ภาคกลาง,จันทบุรี,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2556, - , - 
ภาคกลาง,จันทบุรี,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2557, - , - 
ภาคกลาง,จันทบุรี,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2558, - , - 
ภาคกลาง,จันทบุรี,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2559, - , - 
ภาคกลาง,จันทบุรี,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2560, - , - 
ภาคกลาง,จันทบุรี,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2561, - , - 
ภาคกลาง,จันทบุรี,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2562, - , - 
ภาคกลาง,จันทบุรี,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2563, - , - 
ภาคกลาง,จันทบุรี,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2564, - , - 
ภาคกลาง,จันทบุรี,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2565, - , - 
ภาคกลาง,จันทบุรี,ไฟสำรอง,2556, - , - 
ภาคกลาง,จันทบุรี,ไฟสำรอง,2557, - , - 
ภาคกลาง,จันทบุรี,ไฟสำรอง,2558, - , - 
ภาคกลาง,จันทบุรี,ไฟสำรอง,2559, - , - 
ภาคกลาง,จันทบุรี,ไฟสำรอง,2560, - , - 
ภาคกลาง,จันทบุรี,ไฟสำรอง,2561, - , - 
ภาคกลาง,จันทบุรี,ไฟสำรอง,2562, - , - 
ภาคกลาง,จันทบุรี,ไฟสำรอง,2563, - , - 
ภาคกลาง,จันทบุรี,ไฟสำรอง,2564, - , - 
ภาคกลาง,จันทบุรี,ไฟสำรอง,2565, - , - 
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดกลาง,2556," 1,866 "," 697,746,315 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดกลาง,2557," 1,972 "," 711,210,441 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดกลาง,2558," 2,025 "," 741,871,911 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดกลาง,2559," 2,119 "," 773,794,893 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดกลาง,2560," 2,195 "," 794,151,551 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดกลาง,2561," 2,305 "," 815,655,979 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดกลาง,2562," 2,433 "," 848,454,775 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดกลาง,2563," 2,497 "," 815,215,760 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดกลาง,2564," 2,536 "," 848,311,192 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดกลาง,2565," 2,560 "," 859,388,329 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดเล็ก,2556," 23,260 "," 225,262,544 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดเล็ก,2557," 24,448 "," 233,382,780 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดเล็ก,2558," 25,635 "," 250,201,145 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดเล็ก,2559," 27,158 "," 269,600,031 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดเล็ก,2560," 28,453 "," 281,095,415 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดเล็ก,2561," 29,117 "," 291,838,362 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดเล็ก,2562," 30,388 "," 316,153,793 "
ภาคกลาง,ฉะเชิงเทรา,กิจการขนาดเล็ก,2563," 31,090 "," 313,481,477 "
